sentence id,ref sentence,PLL score,nr. of tokens
8455-210777-0034,Not a doubt but had your force been only double or treble our own i should have found it my duty to struggle with you.,-213.30486249923706,30
8455-210777-0035,That is all quite true mister neverbend said sir ferdinando brown.,-193.52863025665283,20
8455-210777-0036,I can afford to smile because i am absolutely powerless before you but i do not the less feel that in a matter in which the progress of the world is concerned i or rather we have been put down by brute force.,-340.5536127090454,48
8455-210777-0037,You have come to us threatening us with absolute destruction.,-103.34946727752686,13
8455-210777-0038,Therefore i feel myself quite able as president of this republic to receive you with a courtesy due to the servants of a friendly ally.,-202.3061227798462,28
8455-210777-0039,I can assure you he has not even allowed me to see the trigger since i have been on board.,-192.2721610069275,23
8455-210777-0040,Then said sir ferdinando there is nothing for it but that he must take you with him.,-175.19084453582764,23
8455-210777-0041,There came upon me a sudden shock when i heard these words which exceeded anything which i had yet felt.,-182.1356053352356,23
8455-210777-0042,You hear what sir ferdinando brown has said replied captain battleax.,-167.92624807357788,18
8455-210777-0043,But what is the delicate mission i asked.,-92.54524326324463,11
8455-210777-0044,I was to be taken away and carried to england or elsewhere or drowned upon the voyage it mattered not which.,-204.45428323745728,26
8455-210777-0045,Then the republic of britannula was to be declared as non existent and the british flag was to be exalted and a british governor installed in the executive chambers.,-293.3208827972412,42
8455-210777-0046,You may be quite sure it's there said captain battleax and that i can so use it as to half obliterate your town within two minutes of my return on board.,-299.0983486175537,40
8455-210777-0047,You propose to kidnap me i said.,-104.76172542572021,10
8455-210777-0048,What would become of your gun were i to kidnap you.,-115.01058053970337,14
8455-210777-0049,Lieutenant crosstrees is a very gallant officer.,-99.52181196212769,13
8455-210777-0050,One of us always remains on board while the other is on shore.,-129.34795999526978,16
8455-210777-0051,What world wide iniquity such a speech as that discloses said i still turning myself to the captain for though i would have crushed them both by my words had it been possible my dislike centred itself on sir ferdinando.,-368.4102954864502,50
8455-210777-0052,You will allow me to suggest said he that that is a matter of opinion.,-161.5823254585266,18
8455-210777-0053,Were i to comply with your orders without expressing my own opinion i should seem to have done so willingly hereafter.,-189.38342952728271,26
8455-210777-0054,The letter ran as follows.,-86.91254091262817,8
8455-210777-0055,Sir i have it in command to inform your excellency that you have been appointed governor of the crown colony which is called britannula.,-211.94257020950317,32
8455-210777-0056,The peculiar circumstances of the colony are within your excellency's knowledge.,-152.43324184417725,18
8455-210777-0057,But in their selection of a constitution the britannulists have unfortunately allowed themselves but one deliberative assembly and hence have sprung their present difficulties.,-272.8669590950012,33
8455-210777-0058,It is founded on the acknowledged weakness of those who survive that period of life at which men cease to work.,-178.5580506324768,24
8455-210777-0059,But it is surmised that you will find difficulties in the way of your entering at once upon your government.,-177.15382146835327,25
8455-210777-0060,The john bright is armed with a weapon of great power against which it is impossible that the people of britannula should prevail.,-239.33977890014648,33
8455-210777-0061,You will carry out with you one hundred men of the north north west birmingham regiment which will probably suffice for your own security as it is thought that if mister neverbend be withdrawn the people will revert easily to their old habits of obedience.,-444.60811948776245,57
8455-210777-0062,When do you intend that the john bright shall start.,-145.02577877044678,15
8455-210777-0063,To day i shouted.,-79.13407802581787,7
8455-210777-0064,And i have no one ready to whom i can give up the archives of the government.,-140.3714256286621,20
8455-210777-0065,I shall be happy to take charge of them said sir ferdinando.,-184.49973583221436,18
8455-210777-0066,They of course must all be altered.,-75.29044771194458,10
8455-210777-0067,Or of the habits of our people it is quite impossible.,-114.1361756324768,14
8455-210777-0068,Your power is sufficient i said.,-103.61062431335449,9
