sentence id,ref sentence,PLL score,nr. of tokens
8555-292519-0005,While the old gold and the marble stays forever gleaming its soft strong blaze calm in the early evening glow.,-115.9029393196106,23
8555-292519-0006,The pleasant graveyard of my soul with sentimental cypress trees and flowers is filled that i may stroll in meditation at my ease.,-172.18444871902466,31
8555-292519-0007,It is my heart hung in the sky and no clouds ever float between the grave flowers and my heart on high.,-61.638296604156494,25
8555-292519-0008,Over the track lined city street the young men the grinning men pass.,-78.78737115859985,16
8555-292519-0009,Ho ye sails that seem to wander in dream filled meadows say is the shore where i stand the only field of struggle or are ye hit and battered out there by waves and wind gusts as ye tack over a clashing sea of watery echoes.,-241.45162725448608,54
8555-292519-0010,Old dances are simplified of their yearning bleached by time.,-109.71088218688965,16
8555-292519-0011,He had got into her courtyard.,-30.576437950134277,9
8555-292519-0012,Through the black night rain he sang to her window bars.,-57.163554191589355,14
8555-292519-0013,That was but rustling of dripping plants in the dark.,-87.00727033615112,15
8555-292519-0014,She was alone that night.,-5.773974418640137,8
8555-292519-0015,He had broken into her courtyard.,-21.4156551361084,9
908-157963-0000,To fade away like morning beauty from her mortal day down by the river of adona her soft voice is heard and thus her gentle lamentation falls like morning dew.,-159.11633253097534,36
908-157963-0001,O life of this our spring.,-44.82979965209961,9
908-157963-0002,Why fades the lotus of the water.,-68.35796737670898,12
908-157963-0003,Why fade these children of the spring.,-48.10901689529419,10
908-157963-0004,Thel is like a watry bow and like a parting cloud like a reflection in a glass like shadows in the water like dreams of infants like a smile upon an infants face.,-111.38189840316772,38
908-157963-0005,Like the doves voice like transient day like music in the air ah.,-103.81119728088379,18
908-157963-0006,And gentle sleep the sleep of death and gently hear the voice of him that walketh in the garden in the evening time.,-73.80228519439697,27
908-157963-0007,The lilly of the valley breathing in the humble grass answerd the lovely maid and said i am a watry weed and i am very small and love to dwell in lowly vales so weak the gilded butterfly scarce perches on my head yet i am visited from heaven and he that smiles on all walks in the valley and each morn over me spreads his hand saying rejoice thou humble grass thou new born lily flower.,-446.05456018447876,93
908-157963-0008,Thou gentle maid of silent valleys and of modest brooks for thou shall be clothed in light and fed with morning manna till summers heat melts thee beside the fountains and the springs to flourish in eternal vales they why should thel complain.,-333.5834364891052,55
908-157963-0009,Why should the mistress of the vales of har utter a sigh.,-77.04078245162964,17
908-157963-0010,She ceasd and smild in tears then sat down in her silver shrine.,-102.35020732879639,20
908-157963-0011,Which thou dost scatter on every little blade of grass that springs revives the milked cow and tames the fire breathing steed.,-178.58788871765137,33
908-157963-0012,But thel is like a faint cloud kindled at the rising sun i vanish from my pearly throne and who shall find my place.,-156.07349109649658,31
908-157963-0013,And why it scatters its bright beauty thro the humid air.,-94.25906085968018,17
908-157963-0014,Descend o little cloud and hover before the eyes of thel.,-92.09898090362549,17
908-157963-0015,O little cloud the virgin said i charge thee to tell me why thou complainest now when in one hour thou fade away then we shall seek thee but not find ah thel is like to thee.,-183.74144792556763,42
908-157963-0016,I pass away yet i complain and no one hears my voice.,-49.51966857910156,15
908-157963-0017,The cloud then shewd his golden head and his bright form emerg'd.,-97.99594116210938,21
908-157963-0018,And fearest thou because i vanish and am seen no more.,-67.53242492675781,16
908-157963-0019,It is to tenfold life to love to peace and raptures holy unseen descending weigh my light wings upon balmy flowers and court the fair eyed dew to take me to her shining tent the weeping virgin trembling kneels before the risen sun.,-309.86895275115967,52
908-157963-0020,Till we arise link'd in a golden band and never part but walk united bearing food to all our tender flowers.,-108.84703588485718,26
908-157963-0021,Lives not alone nor or itself fear not and i will call the weak worm from its lowly bed and thou shalt hear its voice.,-117.49554443359375,30
908-157963-0022,Come forth worm and the silent valley to thy pensive queen.,-76.75055313110352,15
908-157963-0023,The helpless worm arose and sat upon the lillys leaf and the bright cloud saild on to find his partner in the vale.,-141.73064851760864,30
908-157963-0024,Image of weakness art thou but a worm.,-36.34229278564453,11
908-157963-0025,I see they lay helpless and naked weeping and none to answer none to cherish thee with mothers smiles.,-125.79128885269165,24
908-157963-0026,And says thou mother of my children i have loved thee and i have given thee a crown that none can take away.,-46.6477165222168,26
908-157963-0027,And lay me down in thy cold bed and leave my shining lot.,-57.08827209472656,16
908-157963-0028,Or an eye of gifts and graces showring fruits and coined gold.,-102.63578414916992,17
908-157963-0029,Why a tongue impress'd with honey from every wind.,-70.08537817001343,14
908-157963-0030,Why an ear a whirlpool fierce to draw creations in.,-104.68955039978027,16
908-31957-0000,All is said without a word.,-12.758257865905762,9
908-31957-0001,I sit beneath thy looks as children do in the noon sun with souls that tremble through their happy eyelids from an unaverred yet prodigal inward joy.,-172.66428661346436,34
