sentence id,ref sentence,PLL score,nr. of tokens
7176-88083-0004,But suddenly straight and swift as a diving cormorant he shot down into the torrent and disappeared beneath the surface.,-94.95504760742188,23
7176-88083-0005,Once fairly a wing however he wheeled and made back hurriedly for his perch.,-97.27889251708984,17
7176-88083-0006,It might have seemed that a trout of this size was a fairly substantial meal.,-63.26789474487305,15
7176-88083-0007,But such was his keenness that even while the wide flukes of his engorged victim were still sticking out at the corners of his beak his fierce red eyes were once more peering downward into the torrent in search of fresh prey.,-188.64590454101562,48
7176-88083-0008,In despair he hurled himself downward too soon.,-48.81040573120117,8
7176-88083-0009,The great hawk followed hurriedly to retrieve his prey from the ground.,-60.03929138183594,13
7176-88083-0010,The cat growled softly picked up the prize in her jaws and trotted into the bushes to devour it.,-87.38223266601562,22
7176-88083-0011,In fact he had just finished it the last of the trout's tail had just vanished with a spasm down his strained gullet when the baffled hawk caught sight of him and swooped.,-160.64755249023438,37
7176-88083-0012,The hawk alighted on the dead branch and sat upright motionless as if surprised.,-68.55001068115234,17
7176-88083-0013,Like his unfortunate little cousin the teal he too had felt the fear of death smitten into his heart and was heading desperately for the refuge of some dark overhanging bank deep fringed with weeds where the dreadful eye of the hawk should not discern him.,-235.81883239746094,51
7176-88083-0014,The hawk sat upon the branch and watched his quarry swimming beneath the surface.,-62.96453094482422,14
7176-88083-0015,Almost instantly he was forced to the top.,-37.2900276184082,8
7176-88083-0016,Straightway the hawk glided from his perch and darted after him.,-59.88310623168945,16
7176-88083-0017,But at this point in the rapids it was impossible for him to stay down.,-55.067161560058594,16
7176-88083-0018,But this frequenter of the heights of air for all his savage valor was troubled at the leaping waves and the tossing foam of these mad rapids he did not understand them.,-169.4671630859375,35
7176-88083-0019,As he flew his down reaching clutching talons were not half a yard above the fugitive's head.,-104.57237243652344,19
7176-88083-0020,Where the waves for an instant sank they came closer but not quite within grasping reach.,-81.04295349121094,16
7176-88083-0021,But as before the leaping waves of the rapids were too much for his pursuer and he was able to flap his way onward in a cloud of foam while doom hung low above his head yet hesitated to strike.,-185.2049102783203,42
7176-88083-0022,The hawk embittered by the loss of his first quarry had become as dogged in pursuit as a weasel not to be shaken off or evaded or deceived.,-138.97523498535156,32
7176-88083-0023,He had a lot of line out and the place was none too free for a long cast but he was impatient to drop his flies again on the spot where the big fish was feeding.,-163.84352111816406,36
7176-88083-0024,The last drop fly as luck would have it caught just in the corner of the hawk's angrily open beak hooking itself firmly.,-133.60882568359375,26
7176-88083-0025,At the sudden sharp sting of it the great bird turned his head and noticed for the first time the fisherman standing on the bank.,-91.06709289550781,25
7176-88083-0026,The drag upon his beak and the light check upon his wings were inexplicable to him and appalling.,-95.87088775634766,19
7176-88083-0027,Then the leader parted from the line.,-32.56098556518555,7
7176-92135-0000,He is a welcome figure at the garden parties of the elect who are always ready to encourage him by accepting free seats for his play actor managers nod to him editors allow him to contribute without charge to a symposium on the price of golf balls.,-242.89105224609375,48
7176-92135-0001,In short he becomes a prominent figure in london society and if he is not careful somebody will say so.,-91.30769348144531,21
7176-92135-0002,But even the unsuccessful dramatist has his moments.,-45.542640686035156,10
7176-92135-0003,Your play must be not merely a good play but a successful one.,-50.8914794921875,13
7176-92135-0004,Frankly i cannot always say.,-33.28265380859375,6
7176-92135-0005,But suppose you said i'm fond of writing my people always say my letters home are good enough for punch.,-121.90190124511719,21
7176-92135-0006,I've got a little idea for a play about a man and a woman and another woman and but perhaps i'd better keep the plot a secret for the moment.,-106.61122131347656,32
7176-92135-0007,Anyhow it's jolly exciting and i can do the dialogue all right.,-74.74068450927734,15
7176-92135-0008,Lend me your ear for ten minutes and you shall learn just what stagecraft is.,-68.07864379882812,17
7176-92135-0009,And i should begin with a short homily on soliloquy.,-52.185089111328125,14
7176-92135-0010,Ham to be or not to be.,-24.663070678710938,7
7176-92135-0011,Now the object of this soliloquy is plain.,-38.20673751831055,11
7176-92135-0012,Indeed irresolution being the keynote of hamlet's soliloquy a clever player could to some extent indicate the whole thirty lines by a silent working of the jaw but at the same time it would be idle to deny that he would miss the finer shades of the dramatist's meaning.,-256.47320556640625,58
7176-92135-0013,We moderns however see the absurdity of it.,-46.88450622558594,9
7176-92135-0014,If it be granted first that the thoughts of a certain character should be known to the audience and secondly that soliloquy or the habit of thinking aloud is in opposition to modern stage technique how shall a soliloquy be avoided without damage to the play.,-214.27099609375,52
7176-92135-0015,And so on till you get to the end when ophelia might say ah yes or something non committal of that sort.,-108.794189453125,25
7176-92135-0016,This would be an easy way of doing it but it would not be the best way for the reason that it is too easy to call attention to itself.,-80.36027526855469,30
7176-92135-0017,In the old badly made play it was frequently necessary for one of the characters to take the audience into his confidence.,-91.10203552246094,22
7176-92135-0018,In the modern well constructed play he simply rings up an imaginary confederate and tells him what he is going to do could anything be more natural.,-135.60093688964844,29
7176-92135-0019,I want double nine hal lo.,-59.29314041137695,6
7176-92135-0020,Double nine two three elsinore double nine yes hallo is that you horatio hamlet speaking.,-126.89491271972656,20
7176-92135-0021,I say i've been wondering about this business.,-42.248558044433594,9
7176-92135-0022,To be or not to be that is the question whether tis nobler in the mind to suffer the slings and arrows what no hamlet speaking.,-124.89459228515625,30
7176-92135-0023,You gave me double five i want double nine hallo is that you horatio hamlet speaking.,-122.40453338623047,19
7176-92135-0024,To be or not to be that is the question whether tis nobler.,-54.733516693115234,15
7176-92135-0025,It is to let hamlet if that happen to be the name of your character enter with a small dog pet falcon mongoose tame bear or whatever animal is most in keeping with the part and confide in this animal such sorrows hopes or secret history as the audience has got to know.,-295.41754150390625,59
7176-92135-0026,Enter hamlet with his favourite boar hound.,-55.086090087890625,10
